train LeroModelPairWise
Epoch: 0, training loss: 0.6684392211619066
Epoch: 1, training loss: 0.5964754915630517
Epoch: 2, training loss: 0.5448250203356183
Epoch: 3, training loss: 0.5007995949265867
Epoch: 4, training loss: 0.44497317766358385
Epoch: 5, training loss: 0.41061489610736135
Epoch: 6, training loss: 0.37690358842704424
Epoch: 7, training loss: 0.355926233911662
Epoch: 8, training loss: 0.32572731129315446
Epoch: 9, training loss: 0.2927793172675535
Epoch: 10, training loss: 0.2753775793994234
Epoch: 11, training loss: 0.25275431064582793
Epoch: 12, training loss: 0.23541242777793583
Epoch: 13, training loss: 0.24404072770023857
Epoch: 14, training loss: 0.21288833304773072
Epoch: 15, training loss: 0.2004950799083684
Epoch: 16, training loss: 0.1872352310150297
Epoch: 17, training loss: 0.1787580294190618
Epoch: 18, training loss: 0.17055446378160838
Epoch: 19, training loss: 0.16006862020316132
Epoch: 20, training loss: 0.15557560652286997
Epoch: 21, training loss: 0.1530078580326344
Epoch: 22, training loss: 0.13809026192500495
Epoch: 23, training loss: 0.15045257674217077
Epoch: 24, training loss: 0.146281198020646
Epoch: 25, training loss: 0.13277741743988317
Epoch: 26, training loss: 0.11892004852033995
Epoch: 27, training loss: 0.12064731330930666
Epoch: 28, training loss: 0.11025828734159196
Epoch: 29, training loss: 0.11116765293968939
Epoch: 30, training loss: 0.11469742554757652
Epoch: 31, training loss: 0.09221172065204263
Epoch: 32, training loss: 0.10312890809058649
Epoch: 33, training loss: 0.10549453120547271
Epoch: 34, training loss: 0.10730004027902885
Epoch: 35, training loss: 0.0884203980128646
Epoch: 36, training loss: 0.083642856593405
Epoch: 37, training loss: 0.08372058227944819
Epoch: 38, training loss: 0.07499708314798052
Epoch: 39, training loss: 0.08047027766476018
Epoch: 40, training loss: 0.0887162428435439
Epoch: 41, training loss: 0.07964737460129899
Epoch: 42, training loss: 0.08274296370256862
Epoch: 43, training loss: 0.07492429729360883
Epoch: 44, training loss: 0.0755751517314435
Epoch: 45, training loss: 0.06737569138121274
Epoch: 46, training loss: 0.0892161297842618
Epoch: 47, training loss: 0.07667659896571105
Epoch: 48, training loss: 0.06660004970342887
Epoch: 49, training loss: 0.06559000391570588
Epoch: 50, training loss: 0.05934301451310638
Epoch: 51, training loss: 0.07017050935256207
Epoch: 52, training loss: 0.06705698120398344
Epoch: 53, training loss: 0.06972160725257957
Epoch: 54, training loss: 0.07562644148341209
Epoch: 55, training loss: 0.06652128730287125
Epoch: 56, training loss: 0.05101380575197573
Epoch: 57, training loss: 0.06257601360630868
Epoch: 58, training loss: 0.06500143014315622
Epoch: 59, training loss: 0.05501844485854341
Epoch: 60, training loss: 0.05924421007036294
Epoch: 61, training loss: 0.06623668101560107
Epoch: 62, training loss: 0.07702830103024304
Epoch: 63, training loss: 0.07032310399157943
Epoch: 64, training loss: 0.05444180246704373
Epoch: 65, training loss: 0.059145715862395705
Epoch: 66, training loss: 0.06689220040341776
Epoch: 67, training loss: 0.06126797718228254
Epoch: 68, training loss: 0.06897745523659468
Epoch: 69, training loss: 0.04618388641611299
Epoch: 70, training loss: 0.04712046339166906
Epoch: 71, training loss: 0.05372879215800659
Epoch: 72, training loss: 0.05619140010247721
Epoch: 73, training loss: 0.043550997679780566
Epoch: 74, training loss: 0.03487537807652336
Epoch: 75, training loss: 0.05307906593096855
Epoch: 76, training loss: 0.054355897131053266
Epoch: 77, training loss: 0.05473492511183533
Epoch: 78, training loss: 0.049848841746896314
Epoch: 79, training loss: 0.04914330155926977
Epoch: 80, training loss: 0.04916595111982353
Epoch: 81, training loss: 0.05103913489374498
Epoch: 82, training loss: 0.045157574489110376
Epoch: 83, training loss: 0.03470199376086844
Epoch: 84, training loss: 0.04826275061844333
Epoch: 85, training loss: 0.048864507803026896
Epoch: 86, training loss: 0.04677544572749551
Epoch: 87, training loss: 0.051807123872256604
Epoch: 88, training loss: 0.0615758811037546
Epoch: 89, training loss: 0.06025639888924455
Epoch: 90, training loss: 0.03761573119317228
Epoch: 91, training loss: 0.047421031223189976
Epoch: 92, training loss: 0.0423160625016405
Epoch: 93, training loss: 0.0702574488720786
Epoch: 94, training loss: 0.06215989812531542
Epoch: 95, training loss: 0.05181545045975558
Epoch: 96, training loss: 0.046480497260833684
Epoch: 97, training loss: 0.03160346975204465
Epoch: 98, training loss: 0.04208477583318403
Epoch: 99, training loss: 0.04846424338396388
