train LeroModelPairWise
Epoch: 0, training loss: 0.6661149212424491
Epoch: 1, training loss: 0.6431226454382539
Epoch: 2, training loss: 0.6096903033386188
Epoch: 3, training loss: 0.592274291038905
Epoch: 4, training loss: 0.5600492696206097
Epoch: 5, training loss: 0.5488370450726673
Epoch: 6, training loss: 0.5298038186144407
Epoch: 7, training loss: 0.4983103284523013
Epoch: 8, training loss: 0.4720516731268022
Epoch: 9, training loss: 0.46215358201165346
Epoch: 10, training loss: 0.42463300945438953
Epoch: 11, training loss: 0.4136722052657318
Epoch: 12, training loss: 0.39842892465873475
Epoch: 13, training loss: 0.3758476520699523
Epoch: 14, training loss: 0.36307244985804793
Epoch: 15, training loss: 0.3577415786480361
Epoch: 16, training loss: 0.33791546157318364
Epoch: 17, training loss: 0.31319304268362186
Epoch: 18, training loss: 0.30628058030363686
Epoch: 19, training loss: 0.27337793612489814
Epoch: 20, training loss: 0.24043389272518945
Epoch: 21, training loss: 0.2799282799791299
Epoch: 22, training loss: 0.2536237695294735
Epoch: 23, training loss: 0.2331478473770115
Epoch: 24, training loss: 0.22613200385775867
Epoch: 25, training loss: 0.22384369549955876
Epoch: 26, training loss: 0.2018938691215355
Epoch: 27, training loss: 0.1848331728519938
Epoch: 28, training loss: 0.16293335524346717
Epoch: 29, training loss: 0.16835385829966182
Epoch: 30, training loss: 0.15927618827980777
Epoch: 31, training loss: 0.1520465876869191
Epoch: 32, training loss: 0.14132523713368886
Epoch: 33, training loss: 0.16855415775975174
Epoch: 34, training loss: 0.16340697967027512
Epoch: 35, training loss: 0.13532815379302673
Epoch: 36, training loss: 0.12121007593760881
Epoch: 37, training loss: 0.12911419228363438
Epoch: 38, training loss: 0.11601999118030616
Epoch: 39, training loss: 0.09395120465083855
Epoch: 40, training loss: 0.09435858957032407
Epoch: 41, training loss: 0.12491541241502933
Epoch: 42, training loss: 0.1108724340302947
Epoch: 43, training loss: 0.10896876697443209
Epoch: 44, training loss: 0.12789419674970204
Epoch: 45, training loss: 0.10249670561613304
Epoch: 46, training loss: 0.10606918186127066
Epoch: 47, training loss: 0.09223670609763848
Epoch: 48, training loss: 0.08806035896092196
Epoch: 49, training loss: 0.07395674333074123
Epoch: 50, training loss: 0.085785748340315
Epoch: 51, training loss: 0.08804639189693411
Epoch: 52, training loss: 0.09437644948762504
Epoch: 53, training loss: 0.10620913442201108
Epoch: 54, training loss: 0.08625121919245952
Epoch: 55, training loss: 0.0685052644149807
Epoch: 56, training loss: 0.07939427071594507
Epoch: 57, training loss: 0.06494641749289755
Epoch: 58, training loss: 0.07522030921812323
Epoch: 59, training loss: 0.07479608534164686
Epoch: 60, training loss: 0.07778060415695076
Epoch: 61, training loss: 0.06630484441422826
Epoch: 62, training loss: 0.06224648608514222
Epoch: 63, training loss: 0.06612143268604873
Epoch: 64, training loss: 0.0567344425315245
Epoch: 65, training loss: 0.061977115512074736
Epoch: 66, training loss: 0.059931467965305386
Epoch: 67, training loss: 0.06740525888144448
Epoch: 68, training loss: 0.052904097286419545
Epoch: 69, training loss: 0.06454342979148846
Epoch: 70, training loss: 0.06671872707156791
Epoch: 71, training loss: 0.05774830060374622
Epoch: 72, training loss: 0.06735688465229236
Epoch: 73, training loss: 0.0836056664490996
Epoch: 74, training loss: 0.057981898441883006
Epoch: 75, training loss: 0.06470990023444732
Epoch: 76, training loss: 0.0728704184242132
Epoch: 77, training loss: 0.06379967646301556
Epoch: 78, training loss: 0.05143490484921668
Epoch: 79, training loss: 0.06138611312740281
Epoch: 80, training loss: 0.055858901707294295
Epoch: 81, training loss: 0.057598261385764765
Epoch: 82, training loss: 0.056505397605179926
Epoch: 83, training loss: 0.06257309397101753
Epoch: 84, training loss: 0.05378886234563653
Epoch: 85, training loss: 0.057691769834043
Epoch: 86, training loss: 0.048226333911329904
Epoch: 87, training loss: 0.06103722264439146
Epoch: 88, training loss: 0.05484967073688228
Epoch: 89, training loss: 0.05466307492378963
Epoch: 90, training loss: 0.06260814369773443
Epoch: 91, training loss: 0.06276407023584608
Epoch: 92, training loss: 0.05439589783035112
Epoch: 93, training loss: 0.060576489079241354
Epoch: 94, training loss: 0.04794652021676776
Epoch: 95, training loss: 0.04973966018228795
Epoch: 96, training loss: 0.05700508140089731
Epoch: 97, training loss: 0.050809715514304916
Epoch: 98, training loss: 0.048539670166142974
Epoch: 99, training loss: 0.05359175784946668
