train LeroModelPairWise
Epoch: 0, training loss: 0.6612844453504997
Epoch: 1, training loss: 0.6338255904544045
Epoch: 2, training loss: 0.6050604020404936
Epoch: 3, training loss: 0.5813715167184913
Epoch: 4, training loss: 0.5650954425940597
Epoch: 5, training loss: 0.5430251445460429
Epoch: 6, training loss: 0.5187415244546493
Epoch: 7, training loss: 0.5237133564316568
Epoch: 8, training loss: 0.473069491131222
Epoch: 9, training loss: 0.46902445619941846
Epoch: 10, training loss: 0.4443790587080663
Epoch: 11, training loss: 0.4173764173043653
Epoch: 12, training loss: 0.39381536694994496
Epoch: 13, training loss: 0.37271329954607163
Epoch: 14, training loss: 0.3629103997230629
Epoch: 15, training loss: 0.3437902098727523
Epoch: 16, training loss: 0.33268889239718413
Epoch: 17, training loss: 0.31651416857406245
Epoch: 18, training loss: 0.2894923230247452
Epoch: 19, training loss: 0.26917734054410775
Epoch: 20, training loss: 0.27217470059744764
Epoch: 21, training loss: 0.23700364251464412
Epoch: 22, training loss: 0.2243886510251726
Epoch: 23, training loss: 0.22063524698570242
Epoch: 24, training loss: 0.20275842215152462
Epoch: 25, training loss: 0.1817963084370603
Epoch: 26, training loss: 0.1785599802937449
Epoch: 27, training loss: 0.1762297138842619
Epoch: 28, training loss: 0.16248978475756953
Epoch: 29, training loss: 0.15616506230785096
Epoch: 30, training loss: 0.141300474405509
Epoch: 31, training loss: 0.15728524396619617
Epoch: 32, training loss: 0.13202458183303167
Epoch: 33, training loss: 0.13772626190274861
Epoch: 34, training loss: 0.1239036705785346
Epoch: 35, training loss: 0.10778407239238774
Epoch: 36, training loss: 0.10330976701169522
Epoch: 37, training loss: 0.10027082887048083
Epoch: 38, training loss: 0.11711923931287913
Epoch: 39, training loss: 0.11506329095980743
Epoch: 40, training loss: 0.09776815105095027
Epoch: 41, training loss: 0.10384163414288533
Epoch: 42, training loss: 0.10562448977862068
Epoch: 43, training loss: 0.11081217399789008
Epoch: 44, training loss: 0.10279978025260744
Epoch: 45, training loss: 0.08522637550567465
Epoch: 46, training loss: 0.09621502689196439
Epoch: 47, training loss: 0.09174754294925387
Epoch: 48, training loss: 0.08989749060454644
Epoch: 49, training loss: 0.08661779658344296
Epoch: 50, training loss: 0.07999331512157976
Epoch: 51, training loss: 0.07880672116469788
Epoch: 52, training loss: 0.08954136951048547
Epoch: 53, training loss: 0.09215269672464987
Epoch: 54, training loss: 0.07752287111873428
Epoch: 55, training loss: 0.07316050109263325
Epoch: 56, training loss: 0.07666049249690195
Epoch: 57, training loss: 0.06855059624470532
Epoch: 58, training loss: 0.06216997599661285
Epoch: 59, training loss: 0.07592637445505573
Epoch: 60, training loss: 0.07892117553228636
Epoch: 61, training loss: 0.08988962542781975
Epoch: 62, training loss: 0.07511828240514168
Epoch: 63, training loss: 0.06864251709383602
Epoch: 64, training loss: 0.0672638148149129
Epoch: 65, training loss: 0.05913072628153687
Epoch: 66, training loss: 0.05752968365265221
Epoch: 67, training loss: 0.0538774418837325
Epoch: 68, training loss: 0.06021087314516695
Epoch: 69, training loss: 0.0536142774848962
Epoch: 70, training loss: 0.06398288904621584
Epoch: 71, training loss: 0.059026470190365714
Epoch: 72, training loss: 0.0504828738438682
Epoch: 73, training loss: 0.06295251483614717
Epoch: 74, training loss: 0.058340705284853626
Epoch: 75, training loss: 0.04865784269347418
Epoch: 76, training loss: 0.0628946990101843
Epoch: 77, training loss: 0.060810501703510614
Epoch: 78, training loss: 0.05635555490086002
Epoch: 79, training loss: 0.06548584109770415
Epoch: 80, training loss: 0.06773319144390426
Epoch: 81, training loss: 0.06752658817472049
Epoch: 82, training loss: 0.056673345303514616
Epoch: 83, training loss: 0.0575930732335949
Epoch: 84, training loss: 0.05754723970053865
Epoch: 85, training loss: 0.05979513751231019
Epoch: 86, training loss: 0.05619949172747485
Epoch: 87, training loss: 0.060373437341086994
Epoch: 88, training loss: 0.05864805649044734
Epoch: 89, training loss: 0.05375104563658672
Epoch: 90, training loss: 0.053767094664403686
Epoch: 91, training loss: 0.05020994251886424
Epoch: 92, training loss: 0.054877721386778724
Epoch: 93, training loss: 0.04938431706558469
Epoch: 94, training loss: 0.05172983956471077
Epoch: 95, training loss: 0.05199130282282204
Epoch: 96, training loss: 0.05281789782184579
Epoch: 97, training loss: 0.04809413272703986
Epoch: 98, training loss: 0.05192455011444931
Epoch: 99, training loss: 0.05356013706942246
