train LeroModelPairWise
Epoch: 0, training loss: 0.6226379089281132
Epoch: 1, training loss: 0.5608175238944143
Epoch: 2, training loss: 0.5136407179145831
Epoch: 3, training loss: 0.4899195656242463
Epoch: 4, training loss: 0.4694890009683796
Epoch: 5, training loss: 0.45001232749488385
Epoch: 6, training loss: 0.43385643981724037
Epoch: 7, training loss: 0.41753260932465497
Epoch: 8, training loss: 0.4046385456452643
Epoch: 9, training loss: 0.39356650019164835
Epoch: 10, training loss: 0.3789824018418699
Epoch: 11, training loss: 0.37412171501019587
Epoch: 12, training loss: 0.3654828290913912
Epoch: 13, training loss: 0.3502177409999598
Epoch: 14, training loss: 0.345107171261406
Epoch: 15, training loss: 0.32895758978090583
Epoch: 16, training loss: 0.33115475677276557
Epoch: 17, training loss: 0.3120877398941785
Epoch: 18, training loss: 0.30463513020608773
Epoch: 19, training loss: 0.3027733232362277
Epoch: 20, training loss: 0.2905876121267355
Epoch: 21, training loss: 0.28625218026304267
Epoch: 22, training loss: 0.28400186005739003
Epoch: 23, training loss: 0.2785435199122351
Epoch: 24, training loss: 0.26763302630565766
Epoch: 25, training loss: 0.258849879244645
Epoch: 26, training loss: 0.25400390233928644
Epoch: 27, training loss: 0.26085494439041623
Epoch: 28, training loss: 0.24736039574173657
Epoch: 29, training loss: 0.24115414262580337
Epoch: 30, training loss: 0.24056843639534706
Epoch: 31, training loss: 0.23551517486000775
Epoch: 32, training loss: 0.22701066260773384
Epoch: 33, training loss: 0.22652992640345304
Epoch: 34, training loss: 0.2245388872790486
Epoch: 35, training loss: 0.22025398722720313
Epoch: 36, training loss: 0.22400392783657952
Epoch: 37, training loss: 0.21331264806063654
Epoch: 38, training loss: 0.2083539146981903
Epoch: 39, training loss: 0.2065164133955073
Epoch: 40, training loss: 0.2046744053093554
Epoch: 41, training loss: 0.20342853980395526
Epoch: 42, training loss: 0.198256875412772
Epoch: 43, training loss: 0.19910028225456564
Epoch: 44, training loss: 0.20109910930166547
Epoch: 45, training loss: 0.1884058750744545
Epoch: 46, training loss: 0.19248386287955277
Epoch: 47, training loss: 0.19189311148387803
Epoch: 48, training loss: 0.18601702334093953
Epoch: 49, training loss: 0.18301694401429347
Epoch: 50, training loss: 0.18262292145235526
Epoch: 51, training loss: 0.17748190742902692
Epoch: 52, training loss: 0.17862321005896967
Epoch: 53, training loss: 0.1799716696447935
Epoch: 54, training loss: 0.18256487543810762
Epoch: 55, training loss: 0.17350356841404208
Epoch: 56, training loss: 0.1754015676784333
Epoch: 57, training loss: 0.1712760517059039
Epoch: 58, training loss: 0.16968158704893305
Epoch: 59, training loss: 0.16475875519343597
Epoch: 60, training loss: 0.1595599147639915
Epoch: 61, training loss: 0.1646092229244982
Epoch: 62, training loss: 0.16905871038630427
Epoch: 63, training loss: 0.1592451402909764
Epoch: 64, training loss: 0.1624742386381439
Epoch: 65, training loss: 0.1599950966203815
Epoch: 66, training loss: 0.15887348904147494
Epoch: 67, training loss: 0.1597308839282639
Epoch: 68, training loss: 0.1572704773649289
Epoch: 69, training loss: 0.152502331033405
Epoch: 70, training loss: 0.15940617484072406
Epoch: 71, training loss: 0.15146451081659254
Epoch: 72, training loss: 0.148897566540024
Epoch: 73, training loss: 0.15357573833186966
Epoch: 74, training loss: 0.14809748753443505
Epoch: 75, training loss: 0.15004207727944727
Epoch: 76, training loss: 0.14895127450251164
Epoch: 77, training loss: 0.14406949299881824
Epoch: 78, training loss: 0.14091871997123018
Epoch: 79, training loss: 0.14561530930383831
Epoch: 80, training loss: 0.13877240540845903
Epoch: 81, training loss: 0.13788308150528836
Epoch: 82, training loss: 0.13626513789199957
Epoch: 83, training loss: 0.13915610975374865
Epoch: 84, training loss: 0.1379320842509815
Epoch: 85, training loss: 0.14068142587607657
Epoch: 86, training loss: 0.14000383297110144
Epoch: 87, training loss: 0.1408449642438127
Epoch: 88, training loss: 0.13827759237000178
Epoch: 89, training loss: 0.12953333204660664
Epoch: 90, training loss: 0.12907760477538077
Epoch: 91, training loss: 0.13447938428723857
Epoch: 92, training loss: 0.12945439362532365
Epoch: 93, training loss: 0.12859063127112674
Epoch: 94, training loss: 0.13446254894128531
Epoch: 95, training loss: 0.1292103753354271
Epoch: 96, training loss: 0.12658597597300542
Epoch: 97, training loss: 0.12252253480093034
Epoch: 98, training loss: 0.12569618525641982
Epoch: 99, training loss: 0.12565786886834748
