train LeroModelPairWise
Epoch: 0, training loss: 0.6065722596924844
Epoch: 1, training loss: 0.5444837787513428
Epoch: 2, training loss: 0.5110522166872195
Epoch: 3, training loss: 0.49183337975021574
Epoch: 4, training loss: 0.4724424139546328
Epoch: 5, training loss: 0.4514706638721758
Epoch: 6, training loss: 0.4390745499258126
Epoch: 7, training loss: 0.43100983331786835
Epoch: 8, training loss: 0.4241145927122961
Epoch: 9, training loss: 0.41167133938974176
Epoch: 10, training loss: 0.40464533373322176
Epoch: 11, training loss: 0.393938722599362
Epoch: 12, training loss: 0.38164259474409173
Epoch: 13, training loss: 0.37100717752041945
Epoch: 14, training loss: 0.36015757571122303
Epoch: 15, training loss: 0.3524929128696564
Epoch: 16, training loss: 0.34689479102985216
Epoch: 17, training loss: 0.33666327192009265
Epoch: 18, training loss: 0.3315999876781322
Epoch: 19, training loss: 0.32193971340003424
Epoch: 20, training loss: 0.31572245409689986
Epoch: 21, training loss: 0.30941583404576667
Epoch: 22, training loss: 0.30056961643161656
Epoch: 23, training loss: 0.30186172518617116
Epoch: 24, training loss: 0.29660081960833956
Epoch: 25, training loss: 0.28724836937084913
Epoch: 26, training loss: 0.2818365564730028
Epoch: 27, training loss: 0.28060958393507973
Epoch: 28, training loss: 0.274574151295675
Epoch: 29, training loss: 0.2665425796574541
Epoch: 30, training loss: 0.2636338892112806
Epoch: 31, training loss: 0.2625835228067067
Epoch: 32, training loss: 0.2575744441134323
Epoch: 33, training loss: 0.2520874196298101
Epoch: 34, training loss: 0.24773181857556004
Epoch: 35, training loss: 0.24572218155975364
Epoch: 36, training loss: 0.2417817734066469
Epoch: 37, training loss: 0.2363666258804654
Epoch: 38, training loss: 0.23896435041133027
Epoch: 39, training loss: 0.23279564202354025
Epoch: 40, training loss: 0.23081364680191382
Epoch: 41, training loss: 0.2257323519702719
Epoch: 42, training loss: 0.2215230535295573
Epoch: 43, training loss: 0.22539189920641572
Epoch: 44, training loss: 0.22533019634355758
Epoch: 45, training loss: 0.21374970112344926
Epoch: 46, training loss: 0.21711453440863066
Epoch: 47, training loss: 0.2089950960067813
Epoch: 48, training loss: 0.21212808341771075
Epoch: 49, training loss: 0.2106978458690336
Epoch: 50, training loss: 0.20696333555918578
Epoch: 51, training loss: 0.20858259182756364
Epoch: 52, training loss: 0.20666881209003118
Epoch: 53, training loss: 0.20140815529959785
Epoch: 54, training loss: 0.2018794461749877
Epoch: 55, training loss: 0.19858771540972048
Epoch: 56, training loss: 0.19707892792699538
Epoch: 57, training loss: 0.1959314319983606
Epoch: 58, training loss: 0.1946146859734498
Epoch: 59, training loss: 0.19448520568882238
Epoch: 60, training loss: 0.18860449817907618
Epoch: 61, training loss: 0.19445715210082165
Epoch: 62, training loss: 0.1892495447495294
Epoch: 63, training loss: 0.18263397240082468
Epoch: 64, training loss: 0.1840820413058539
Epoch: 65, training loss: 0.183660643298314
Epoch: 66, training loss: 0.1823802209375094
Epoch: 67, training loss: 0.1878776392974553
Epoch: 68, training loss: 0.18279212575087164
Epoch: 69, training loss: 0.17541209377513378
Epoch: 70, training loss: 0.17477994935517313
Epoch: 71, training loss: 0.17895243612169462
Epoch: 72, training loss: 0.17649121176051855
Epoch: 73, training loss: 0.1737189060975685
Epoch: 74, training loss: 0.17629042636343087
Epoch: 75, training loss: 0.17351987836028399
Epoch: 76, training loss: 0.17265558981099713
Epoch: 77, training loss: 0.16819346371484564
Epoch: 78, training loss: 0.16924560438484984
Epoch: 79, training loss: 0.16594887116309542
Epoch: 80, training loss: 0.16598125571641434
Epoch: 81, training loss: 0.1623569215355522
Epoch: 82, training loss: 0.16329627441907676
Epoch: 83, training loss: 0.16689677844448517
Epoch: 84, training loss: 0.15822665764907506
Epoch: 85, training loss: 0.16007842248023388
Epoch: 86, training loss: 0.15923145330922206
Epoch: 87, training loss: 0.1563093571849253
Epoch: 88, training loss: 0.16301967363944408
Epoch: 89, training loss: 0.15944139633455745
Epoch: 90, training loss: 0.1567038873080752
Epoch: 91, training loss: 0.15677426366364747
Epoch: 92, training loss: 0.1522149715566031
Epoch: 93, training loss: 0.16115201107729632
Epoch: 94, training loss: 0.1545917161165293
Epoch: 95, training loss: 0.1584437253697881
Epoch: 96, training loss: 0.1491413344777119
Epoch: 97, training loss: 0.14899865690975428
Epoch: 98, training loss: 0.1490940364053776
Epoch: 99, training loss: 0.15146274456501674
