train LeroModelPairWise
Epoch: 0, training loss: 0.521960760029743
Epoch: 1, training loss: 0.4238820266417454
Epoch: 2, training loss: 0.38281231441575014
Epoch: 3, training loss: 0.3528367405549666
Epoch: 4, training loss: 0.3301943902454562
Epoch: 5, training loss: 0.30731376646206343
Epoch: 6, training loss: 0.29263858628325906
Epoch: 7, training loss: 0.2791469729175292
Epoch: 8, training loss: 0.2597229775570413
Epoch: 9, training loss: 0.24732199165772456
Epoch: 10, training loss: 0.23634486533042115
Epoch: 11, training loss: 0.22788873934731388
Epoch: 12, training loss: 0.216944569885759
Epoch: 13, training loss: 0.20696534066848063
Epoch: 14, training loss: 0.20012605368587244
Epoch: 15, training loss: 0.19474087258777653
Epoch: 16, training loss: 0.18613202780811816
Epoch: 17, training loss: 0.17649845244154777
Epoch: 18, training loss: 0.17117095724411396
Epoch: 19, training loss: 0.1653940693962465
Epoch: 20, training loss: 0.1669207079612407
Epoch: 21, training loss: 0.15708857643846683
Epoch: 22, training loss: 0.15357287143381565
Epoch: 23, training loss: 0.14994041649493905
Epoch: 24, training loss: 0.14407221995406644
Epoch: 25, training loss: 0.13956143506087318
Epoch: 26, training loss: 0.1375487150162459
Epoch: 27, training loss: 0.13297373135173157
Epoch: 28, training loss: 0.1301975496185459
Epoch: 29, training loss: 0.12757060351202393
Epoch: 30, training loss: 0.1257080816748901
Epoch: 31, training loss: 0.12389743725387041
Epoch: 32, training loss: 0.11839898467224892
Epoch: 33, training loss: 0.11521582696004991
Epoch: 34, training loss: 0.11771236074354388
Epoch: 35, training loss: 0.11193191564820837
Epoch: 36, training loss: 0.11054522015675582
Epoch: 37, training loss: 0.10730323619967477
Epoch: 38, training loss: 0.10895245711940407
Epoch: 39, training loss: 0.10505307287194944
Epoch: 40, training loss: 0.10255889702193599
Epoch: 41, training loss: 0.09976311632707023
Epoch: 42, training loss: 0.09894940855238991
Epoch: 43, training loss: 0.09881922706732227
Epoch: 44, training loss: 0.09821044606045544
Epoch: 45, training loss: 0.0929088762676346
Epoch: 46, training loss: 0.0942419878012625
Epoch: 47, training loss: 0.09476062089007166
Epoch: 48, training loss: 0.08894533899379507
Epoch: 49, training loss: 0.08686196766139632
Epoch: 50, training loss: 0.08733846585296336
Epoch: 51, training loss: 0.08603131840204305
Epoch: 52, training loss: 0.08463986745537899
Epoch: 53, training loss: 0.08563698448279003
Epoch: 54, training loss: 0.08315848914730715
Epoch: 55, training loss: 0.08203962904614719
Epoch: 56, training loss: 0.08219116070708048
Epoch: 57, training loss: 0.0791956849485731
Epoch: 58, training loss: 0.07975646839071948
Epoch: 59, training loss: 0.08960861387458736
Epoch: 60, training loss: 0.07616970512702101
Epoch: 61, training loss: 0.07654429825619326
Epoch: 62, training loss: 0.07980562677390285
Epoch: 63, training loss: 0.07456804047105453
Epoch: 64, training loss: 0.07445860656153475
Epoch: 65, training loss: 0.07031033088522107
Epoch: 66, training loss: 0.0730523236555527
Epoch: 67, training loss: 0.07150011346343756
Epoch: 68, training loss: 0.07311862934546146
Epoch: 69, training loss: 0.07086665530970726
Epoch: 70, training loss: 0.06761426126692804
Epoch: 71, training loss: 0.06608790750157986
Epoch: 72, training loss: 0.06788814406353663
Epoch: 73, training loss: 0.0667977047305351
Epoch: 74, training loss: 0.06716357045428682
Epoch: 75, training loss: 0.06651980421941119
Epoch: 76, training loss: 0.06375493108510524
Epoch: 77, training loss: 0.0625963447493802
Epoch: 78, training loss: 0.0648546016682111
Epoch: 79, training loss: 0.06711855417549162
Epoch: 80, training loss: 0.06872058462083956
Epoch: 81, training loss: 0.06282003852359767
Epoch: 82, training loss: 0.061479770188218444
Epoch: 83, training loss: 0.05881110789007173
Epoch: 84, training loss: 0.06106888988449097
Epoch: 85, training loss: 0.06166154422129474
Epoch: 86, training loss: 0.06327428545629164
Epoch: 87, training loss: 0.058681706513950986
Epoch: 88, training loss: 0.06532179692149077
Epoch: 89, training loss: 0.0593898803431321
Epoch: 90, training loss: 0.06013002786084765
Epoch: 91, training loss: 0.05557189086037738
Epoch: 92, training loss: 0.05724603894299401
Epoch: 93, training loss: 0.05832459953501657
Epoch: 94, training loss: 0.05671779805735227
Epoch: 95, training loss: 0.05313013351045068
Epoch: 96, training loss: 0.05813031775763115
Epoch: 97, training loss: 0.05735588426166993
Epoch: 98, training loss: 0.054119502097285256
Epoch: 99, training loss: 0.05644225030390945
