train LeroModelPairWise
Epoch: 0, training loss: 0.6829857671685631
Epoch: 1, training loss: 0.623868369297361
Epoch: 2, training loss: 0.5687708445252975
Epoch: 3, training loss: 0.5059094235720563
Epoch: 4, training loss: 0.5055548665991685
Epoch: 5, training loss: 0.45597147777112723
Epoch: 6, training loss: 0.43247577484039035
Epoch: 7, training loss: 0.396842989528203
Epoch: 8, training loss: 0.4223553666091646
Epoch: 9, training loss: 0.33386376332912143
Epoch: 10, training loss: 0.32020339924713315
Epoch: 11, training loss: 0.27175410245395515
Epoch: 12, training loss: 0.267678065390868
Epoch: 13, training loss: 0.3324416841363343
Epoch: 14, training loss: 0.3523788117490183
Epoch: 15, training loss: 0.3159491052379657
Epoch: 16, training loss: 0.2461121012781082
Epoch: 17, training loss: 0.23340595424327176
Epoch: 18, training loss: 0.20927113989566803
Epoch: 19, training loss: 0.19297906844642257
Epoch: 20, training loss: 0.16490917656594495
Epoch: 21, training loss: 0.16935540987764786
Epoch: 22, training loss: 0.1813251259009362
Epoch: 23, training loss: 0.14777287833094568
Epoch: 24, training loss: 0.1804036394915223
Epoch: 25, training loss: 0.21020595221286428
Epoch: 26, training loss: 0.16558787474862727
Epoch: 27, training loss: 0.16131529546482215
Epoch: 28, training loss: 0.2072622433444908
Epoch: 29, training loss: 0.1734950523407454
Epoch: 30, training loss: 0.13504002447328448
Epoch: 31, training loss: 0.13582747476691362
Epoch: 32, training loss: 0.1346048164479092
Epoch: 33, training loss: 0.11250226860767377
Epoch: 34, training loss: 0.08467999786709589
Epoch: 35, training loss: 0.1222758336850611
Epoch: 36, training loss: 0.08589945986577856
Epoch: 37, training loss: 0.09673995359734076
Epoch: 38, training loss: 0.08892063527027703
Epoch: 39, training loss: 0.07871502494999141
Epoch: 40, training loss: 0.08039803438231714
Epoch: 41, training loss: 0.08316376505922704
Epoch: 42, training loss: 0.08402321555190163
Epoch: 43, training loss: 0.08147405609351985
Epoch: 44, training loss: 0.08277397885102288
Epoch: 45, training loss: 0.11663553955802917
Epoch: 46, training loss: 0.1745690887185669
Epoch: 47, training loss: 0.14706453569558062
Epoch: 48, training loss: 0.11121149632891847
Epoch: 49, training loss: 0.10600756112548426
Epoch: 50, training loss: 0.09168545070671791
Epoch: 51, training loss: 0.21192165557513476
Epoch: 52, training loss: 0.22114226123748196
Epoch: 53, training loss: 0.15987601250116212
Epoch: 54, training loss: 0.12208152305011423
Epoch: 55, training loss: 0.09493056750567815
Epoch: 56, training loss: 0.08476874986317562
Epoch: 57, training loss: 0.08397631611880665
Epoch: 58, training loss: 0.07022786859709997
Epoch: 59, training loss: 0.07109958616477047
Epoch: 60, training loss: 0.07682422522161993
Epoch: 61, training loss: 0.060837679265540186
Epoch: 62, training loss: 0.06309771923873277
Epoch: 63, training loss: 0.10046471822951243
Epoch: 64, training loss: 0.11761076430205111
Epoch: 65, training loss: 0.09798306242503255
Epoch: 66, training loss: 0.07909445840269956
Epoch: 67, training loss: 0.05607486780073869
Epoch: 68, training loss: 0.07730816874497357
Epoch: 69, training loss: 0.05315758453523686
Epoch: 70, training loss: 0.0371200133192401
Epoch: 71, training loss: 0.03262823068558046
Epoch: 72, training loss: 0.04656144140216024
Epoch: 73, training loss: 0.0483111895817233
Epoch: 74, training loss: 0.0436915695030532
Epoch: 75, training loss: 0.04430734161039429
Epoch: 76, training loss: 0.06325117858850211
Epoch: 77, training loss: 0.04183822528832004
Epoch: 78, training loss: 0.03305106769193125
Epoch: 79, training loss: 0.04101536639097879
Epoch: 80, training loss: 0.03080362673571475
Epoch: 81, training loss: 0.04151442352529717
Epoch: 82, training loss: 0.03573587421639956
Epoch: 83, training loss: 0.03787204702138366
Epoch: 84, training loss: 0.02990590990950521
Epoch: 85, training loss: 0.045825984988177366
Epoch: 86, training loss: 0.03462605308871592
Epoch: 87, training loss: 0.035273906032081415
Epoch: 88, training loss: 0.030570634446050297
Epoch: 89, training loss: 0.03559146081244851
Epoch: 90, training loss: 0.048004690082885854
Epoch: 91, training loss: 0.03541534141389538
Epoch: 92, training loss: 0.029540799464308334
Epoch: 93, training loss: 0.035935606487786695
Epoch: 94, training loss: 0.03462059448052578
Epoch: 95, training loss: 0.04571385982003047
Epoch: 96, training loss: 0.06547451096186331
Epoch: 97, training loss: 0.039186110465326086
Epoch: 98, training loss: 0.04189193583774744
Epoch: 99, training loss: 0.03009242653552239
