train LeroModelPairWise
Epoch: 0, training loss: 0.6010387413122447
Epoch: 1, training loss: 0.49492228170873803
Epoch: 2, training loss: 0.42594177412873296
Epoch: 3, training loss: 0.37625078678169965
Epoch: 4, training loss: 0.32914179060555016
Epoch: 5, training loss: 0.2852028919653702
Epoch: 6, training loss: 0.25911812678454565
Epoch: 7, training loss: 0.23613576221030694
Epoch: 8, training loss: 0.2082524016567761
Epoch: 9, training loss: 0.19787338363766963
Epoch: 10, training loss: 0.1779286336387763
Epoch: 11, training loss: 0.16089513241431377
Epoch: 12, training loss: 0.15648493149796316
Epoch: 13, training loss: 0.14122633835662257
Epoch: 14, training loss: 0.13395805575910444
Epoch: 15, training loss: 0.1231958618383052
Epoch: 16, training loss: 0.11108414259719882
Epoch: 17, training loss: 0.10768496668806127
Epoch: 18, training loss: 0.09740342829473335
Epoch: 19, training loss: 0.09673263734274579
Epoch: 20, training loss: 0.08896842181629584
Epoch: 21, training loss: 0.08211644333932663
Epoch: 22, training loss: 0.08157084054478549
Epoch: 23, training loss: 0.07682591116794035
Epoch: 24, training loss: 0.07857843911920029
Epoch: 25, training loss: 0.07353158012376591
Epoch: 26, training loss: 0.07322984915584413
Epoch: 27, training loss: 0.07077620175715374
Epoch: 28, training loss: 0.06354719672034936
Epoch: 29, training loss: 0.06119908627556778
Epoch: 30, training loss: 0.049214169011452265
Epoch: 31, training loss: 0.06345231986194277
Epoch: 32, training loss: 0.047613087297946895
Epoch: 33, training loss: 0.04882212360995229
Epoch: 34, training loss: 0.06904999895182752
Epoch: 35, training loss: 0.0507271176030363
Epoch: 36, training loss: 0.049823769894074006
Epoch: 37, training loss: 0.05261641724017812
Epoch: 38, training loss: 0.048066263066449184
Epoch: 39, training loss: 0.044791696918927947
Epoch: 40, training loss: 0.04398071269923903
Epoch: 41, training loss: 0.045248585591028755
Epoch: 42, training loss: 0.0435512727484524
Epoch: 43, training loss: 0.032336244381510074
Epoch: 44, training loss: 0.04218636368702059
Epoch: 45, training loss: 0.047760664911565644
Epoch: 46, training loss: 0.048267367067847566
Epoch: 47, training loss: 0.04427734279815107
Epoch: 48, training loss: 0.03374076666848251
Epoch: 49, training loss: 0.036855478507838754
Epoch: 50, training loss: 0.028423045260142388
Epoch: 51, training loss: 0.033251399961063126
Epoch: 52, training loss: 0.02582179134319046
Epoch: 53, training loss: 0.03112729583657729
Epoch: 54, training loss: 0.03500492636670332
Epoch: 55, training loss: 0.029378688949726648
Epoch: 56, training loss: 0.03742011724375226
Epoch: 57, training loss: 0.038985676848614585
Epoch: 58, training loss: 0.0461119094825416
Epoch: 59, training loss: 0.0294737053045526
Epoch: 60, training loss: 0.03456753561103337
Epoch: 61, training loss: 0.0362508378443761
Epoch: 62, training loss: 0.034479729948989
Epoch: 63, training loss: 0.0333814399772023
Epoch: 64, training loss: 0.024777281474841775
Epoch: 65, training loss: 0.024691358901374187
Epoch: 66, training loss: 0.017521099191478384
Epoch: 67, training loss: 0.021437364692307975
Epoch: 68, training loss: 0.025479620904058465
Epoch: 69, training loss: 0.03400000057006825
Epoch: 70, training loss: 0.033561430982000096
Epoch: 71, training loss: 0.02302461563201489
Epoch: 72, training loss: 0.024707495707423786
Epoch: 73, training loss: 0.01851962906863342
Epoch: 74, training loss: 0.018156338458330597
Epoch: 75, training loss: 0.023824916738413957
Epoch: 76, training loss: 0.023547186257682744
Epoch: 77, training loss: 0.027699183457185274
Epoch: 78, training loss: 0.022476073207195076
Epoch: 79, training loss: 0.020569244126612755
Epoch: 80, training loss: 0.022555621823825475
Epoch: 81, training loss: 0.036072316030599155
Epoch: 82, training loss: 0.029680985721298427
Epoch: 83, training loss: 0.02517352379274932
Epoch: 84, training loss: 0.024924807129148876
Epoch: 85, training loss: 0.021007610687841956
Epoch: 86, training loss: 0.02027205078024927
Epoch: 87, training loss: 0.02356728927819039
Epoch: 88, training loss: 0.014474963145613256
Epoch: 89, training loss: 0.02288328765690004
Epoch: 90, training loss: 0.015794641215082592
Epoch: 91, training loss: 0.018040205335781677
Epoch: 92, training loss: 0.034636059262083595
Epoch: 93, training loss: 0.025762793129984654
Epoch: 94, training loss: 0.029504227588851527
Epoch: 95, training loss: 0.019016084005384452
Epoch: 96, training loss: 0.014766725761886222
Epoch: 97, training loss: 0.015039835778904208
Epoch: 98, training loss: 0.0074438626239050005
Epoch: 99, training loss: 0.02310997817535627
